Event ID,Session ID*,Part Start Date/Time,Part End Date/Time,Part Break Duration,Part Timezone,Display Times in TimeZone of User,Part name,Part Location,Part Instructor*,Session Status,Cancellation Reason,Cancellation Comment,Available Languages,Vendor/Provider,Registration Deadline,Registration Deadline - Before/After,Allow waitlist for sessions,Allow Auto-Management of Waitlist‡, Auto-Register User upon Granting Waitlist‡,Minimum Users,Maximum Users,Credits,Attendance Parts,Emails,Currency Code,Price Per Session,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount,Penalty Number of Days prior to start,Created/Modified By,Do not allow exception request,Copy Availability from its Event,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Training Contact,Training Units,Default Training Unit Price,Required Training Approvals,Required Completion Approvals,Request Form
Leadership_SCP final presentation (ILT Course),leadership_scp final presentation (Group 19) (ILT Course)-0002,2020-05-03 14:30:00,2020-05-03 16:00:00,,9,1,Offering of Supervisor Certification Program Final Presentation,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP final presentation (ILT Course),leadership_scp final presentation (Group 19) (ILT Course)-0003,2020-04-03 14:30:00,2020-04-03 16:30:00,,9,1,Offering of Supervisor Certification Program Final Presentation,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP Leadership & Goals_ARCHIVE,Leadership_SCP Leadership & Goals-0001,01/27/2020 14:00:00.000,01/31/2020 23:00:00.000,,9,1,Offering of Supervisor Certification Program Weekly (Leadership & Goals),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,144000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP Quality & Problem Solving_ARCHIVE,Leadership_SCP Quality & Problem Solving-0001,10/21/2019 13:00:00.000,10/25/2019 22:00:00.000,,9,1,Offering of Supervisor Certification Program Weekly (Quality & Problem Solving),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,144000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP Quality & Problem Solving_ARCHIVE,Leadership_SCP Quality & Problem Solving-0002,2019-04-11 14:00:00,2019-08-11 23:00:00,,9,1,Offering of Supervisor Certification Program Weekly (Quality & Problem Solving),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,144000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP Standard Work & Training_ARCHIVE,Leadership_SCP Standard Work & Training-0001,2019-02-12 14:00:00,2019-06-12 23:00:00,,9,1,Offering of Supervisor Certification Program Weekly (Standard Work & Training),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,144000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP Standard Work & Training_ARCHIVE,Leadership_SCP Standard Work & Training-0002,09/30/2019 13:00:00.000,2019-04-10 22:00:00,,9,1,Offering of Supervisor Certification Program Weekly (Standard Work & Training),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,144000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP TPS & Safety (weekly),Leadership_SCP TPS & Safety-0001,2019-09-09 13:00:00,09/13/2019 22:00:00.000,,9,1,Offering of Supervisor Certification Program Weekly (TPS & Safety),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,144000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_SCP TPS & Safety (weekly),Leadership_SCP TPS & Safety-0002,09/16/2019 13:00:00.000,09/20/2019 22:00:00.000,,9,1,Offering of Supervisor Certification Program Weekly (TPS & Safety),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,144000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TPS (AGGU),Leadership_TPS (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,TPS I Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TPS (vendor),Leadership_TPS (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,TPS Basics for Management Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0001,12/16/2019 14:00:00.000,12/16/2019 16:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0002,12/17/2019 13:00:00.000,12/17/2019 15:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0003,12/18/2019 14:00:00.000,12/18/2019 16:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0004,2019-12-12 15:00:00,2019-12-12 17:00:00,,9,1,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0005,01/22/2020 11:00:00.000,01/22/2020 13:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0006,01/14/2020 13:00:00.000,01/14/2020 15:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0008,01/28/2020 11:00:00.000,01/28/2020 13:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course (CANCELLED),Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0009,01/29/2020 20:00:00.000,01/29/2020 22:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course (CANCELLED),Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,15.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0010,02/13/2020 14:00:00.000,02/13/2020 16:00:00.000,,9,1,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,1.0,10.0,7200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,TWI Job Instruction 10-hour Cert Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0003,05/13/2019 12:00:00.000,05/17/2019 14:00:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0004,06/24/2019 19:00:00.000,06/28/2019 21:00:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0008,12/16/2019 19:30:00.000,12/20/2019 21:30:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,5.0,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0009,2020-10-02 14:00:00,02/14/2020 16:00:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,5.0,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0010,2020-06-01 21:00:00,2020-10-01 23:00:00,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,5.0,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0011,2019-12-08 19:00:00,08/16/2019 21:00:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0012,09/23/2019 19:00:00.000,09/27/2019 21:00:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0013,10/14/2019 13:00:00.000,10/18/2019 15:00:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0014,2019-04-11 20:00:00,2019-08-11 22:00:00,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,5.0,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0015,2019-09-12 13:00:00,12/13/2019 15:00:00.000,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,5.0,10.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour-0016,09/30/2019 19:00:00.000,2019-04-10 21:00:00,,9,1,Offering of TWI Job Instruction 10-hour Certification,Bldg_2_Room_207,86295,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,6.0,6.0,36000.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
